date,gold,fx,cpi,oil,set,gold_next,gold_lag1,gold_lag3,gold_roll7,gold_pct,fx_lag1,fx_lag3,fx_roll7,fx_pct,cpi_lag1,cpi_lag3,cpi_roll7,cpi_pct,oil_lag1,oil_lag3,oil_roll7,oil_pct,set_lag1,set_lag3,set_roll7,set_pct
2023-08-09,65764.08,35.0376,100.58,4.323335570469799,1528.300048828125,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1518.43994140625,1530.4599609375,1535.008579799107,0.006493577488974278
2023-08-10,65764.08,35.0376,100.58,4.323335570469799,1533.4100341796875,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1528.300048828125,1532.510009765625,1531.7728620256696,0.003343574683178696
2023-08-11,65764.08,35.0376,100.58,4.323335570469799,1535.1600341796875,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1533.4100341796875,1518.43994140625,1529.6128627232142,0.0011412472600234036
2023-08-14,65764.08,35.0376,100.58,4.323335570469799,1535.1600341796875,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1535.1600341796875,1528.300048828125,1530.4914376395088,0.0
2023-08-15,65764.08,35.0376,100.58,4.323335570469799,1520.72998046875,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1535.1600341796875,1533.4100341796875,1529.1014404296875,-0.009399706473369851
2023-08-16,65764.08,35.0376,100.58,4.323335570469799,1519.56005859375,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1520.72998046875,1535.1600341796875,1527.2514474051338,-0.0007693159798424221
2023-08-17,65764.08,35.0376,100.58,4.323335570469799,1528.81005859375,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1519.56005859375,1535.1600341796875,1528.7328927176338,0.006087288190872897
2023-08-18,65764.08,35.0376,100.58,4.323335570469799,1519.1199951171875,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1528.81005859375,1520.72998046875,1527.4214564732142,-0.006338304370835823
2023-08-21,65764.08,35.0376,100.58,4.323335570469799,1525.8499755859375,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1519.1199951171875,1519.56005859375,1526.3414481026787,0.004430183586801473
2023-08-22,65764.08,35.0376,100.58,4.323335570469799,1545.5999755859375,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1525.8499755859375,1528.81005859375,1527.8328683035713,0.012943605410758563
2023-08-23,65764.08,35.0376,100.58,4.323335570469799,1549.010009765625,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1545.5999755859375,1519.1199951171875,1529.8114362444196,0.002206285088995674
2023-08-24,65764.08,35.0376,100.58,4.323335570469799,1557.4100341796875,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1549.010009765625,1525.8499755859375,1535.0514439174108,0.005422834172216451
2023-08-25,65764.08,35.0376,100.58,4.323335570469799,1560.199951171875,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1557.4100341796875,1545.5999755859375,1540.857142857143,0.001791382443260714
2023-08-28,65764.08,35.0376,100.58,4.323335570469799,1562.969970703125,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1560.199951171875,1549.010009765625,1545.7371303013392,0.0017754259825284446
2023-08-29,65764.08,35.0376,100.58,4.323335570469799,1568.81005859375,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1562.969970703125,1557.4100341796875,1552.8357107979912,0.0037365323711227028
2023-08-30,65764.08,35.0376,100.58,4.323335570469799,1576.6700439453125,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1568.81005859375,1560.199951171875,1560.0957205636162,0.005010157417404626
2023-08-31,65764.08,35.0376,100.58,4.323335570469799,1565.93994140625,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1576.6700439453125,1562.969970703125,1563.001429966518,-0.0068055472863634
2023-09-01,65764.08,35.8346,100.22,4.366030201342282,1561.510009765625,65764.08,65764.08,65764.08,65764.08,0.0,35.0376,35.0376,35.15145714285715,0.022746991803091587,100.58,100.58,100.52857142857142,-0.003579240405647277,4.323335570469799,4.323335570469799,4.329434803451582,0.009875391390875565,1565.93994140625,1568.81005859375,1564.787144252232,-0.0028289281877865724
2023-09-04,65764.08,35.8346,100.22,4.366030201342282,1548.6800537109375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.0376,35.26531428571429,0.0,100.22,100.58,100.47714285714287,0.0,4.366030201342282,4.323335570469799,4.335534036433366,0.0,1561.510009765625,1576.6700439453125,1563.540004185268,-0.008216377720571377
2023-09-05,65764.08,35.8346,100.22,4.366030201342282,1547.8599853515625,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.0376,35.379171428571425,0.0,100.22,100.58,100.42571428571429,0.0,4.366030201342282,4.323335570469799,4.341633269415149,0.0,1548.6800537109375,1565.93994140625,1561.7771519252233,-0.0005295272948147023
2023-09-06,65764.08,35.8346,100.22,4.366030201342282,1548.780029296875,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.493028571428574,0.0,100.22,100.22,100.3742857142857,0.0,4.366030201342282,4.366030201342282,4.347732502396932,0.0,1547.8599853515625,1561.510009765625,1559.7500174386162,0.0005943973964179783
2023-09-07,65764.08,35.8346,100.22,4.366030201342282,1550.3599853515625,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.60688571428572,0.0,100.22,100.22,100.32285714285715,0.0,4.366030201342282,4.366030201342282,4.353831735378715,0.0,1548.780029296875,1548.6800537109375,1557.114292689732,0.0010201294081799706
2023-09-08,65764.08,35.8346,100.22,4.366030201342282,1547.1700439453125,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.72074285714286,0.0,100.22,100.22,100.27142857142857,0.0,4.366030201342282,4.366030201342282,4.359930968360499,0.0,1550.3599853515625,1547.8599853515625,1552.9000069754463,-0.0020575488508409734
2023-09-11,65764.08,35.8346,100.22,4.366030201342282,1540.93994140625,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1547.1700439453125,1548.780029296875,1549.328578404018,-0.004026772986875815
2023-09-12,65764.08,35.8346,100.22,4.366030201342282,1545.5,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1540.93994140625,1550.3599853515625,1547.0414341517858,0.002959270813363668
2023-09-13,65764.08,35.8346,100.22,4.366030201342282,1535.31005859375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1545.5,1547.1700439453125,1545.1314348493304,-0.006593297577644819
2023-09-14,65764.08,35.8346,100.22,4.366030201342282,1545.1400146484375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1535.31005859375,1540.93994140625,1544.7428676060267,0.006402586890944528
2023-09-15,65764.08,35.8346,100.22,4.366030201342282,1542.030029296875,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1545.1400146484375,1545.5,1543.7785818917412,-0.002012753098152187
2023-09-18,65764.08,35.8346,100.22,4.366030201342282,1527.5699462890625,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1542.030029296875,1535.31005859375,1540.5228620256696,-0.009377303121915204
2023-09-19,65764.08,35.8346,100.22,4.366030201342282,1522.9599609375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1527.5699462890625,1545.1400146484375,1537.0642787388392,-0.0030178554918297573
2023-09-20,65764.08,35.8346,100.22,4.366030201342282,1507.9000244140625,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1522.9599609375,1542.030029296875,1532.3442905970983,-0.009888596489540658
2023-09-21,65764.08,35.8346,100.22,4.366030201342282,1514.260009765625,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1507.9000244140625,1527.5699462890625,1527.8814348493304,0.004217776542601914
2023-09-22,65764.08,35.8346,100.22,4.366030201342282,1522.5899658203125,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1514.260009765625,1522.9599609375,1526.0642787388392,0.0055010077536001845
2023-09-25,65764.08,35.8346,100.22,4.366030201342282,1507.3599853515625,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1522.5899658203125,1507.9000244140625,1520.6671316964287,-0.010002680176960599
2023-09-26,65764.08,35.8346,100.22,4.366030201342282,1494.02001953125,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1507.3599853515625,1514.260009765625,1513.808558872768,-0.008849887186836325
2023-09-27,65764.08,35.8346,100.22,4.366030201342282,1497.1500244140625,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1494.02001953125,1522.5899658203125,1509.462855747768,0.0020950220491653404
2023-09-28,65764.08,35.8346,100.22,4.366030201342282,1482.1400146484375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1497.1500244140625,1507.3599853515625,1503.6314348493304,-0.010025721885486671
2023-09-29,65764.08,35.8346,100.22,4.366030201342282,1471.4300537109375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1482.1400146484375,1494.02001953125,1498.4214390345983,-0.007226011599208104
2023-10-02,65764.08,35.8346,100.22,4.366030201342282,1469.4599609375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1471.4300537109375,1497.1500244140625,1492.0214320591517,-0.0013388966525924584
2023-10-03,65764.08,35.8346,100.22,4.366030201342282,1447.300048828125,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1469.4599609375,1482.1400146484375,1481.2657296316963,-0.01508031024896872
2023-10-04,65764.08,35.8346,100.22,4.366030201342282,1451.25,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1447.300048828125,1471.4300537109375,1473.2500174386162,0.002729186097294223
2023-10-05,65764.08,35.8346,100.22,4.366030201342282,1452.550048828125,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1451.25,1469.4599609375,1467.3257359095983,0.0008958131459948504
2023-10-06,65764.08,35.8346,100.22,4.366030201342282,1438.449951171875,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1452.550048828125,1447.300048828125,1458.9400111607142,-0.009707133786973854
2023-10-09,65764.08,35.8346,100.22,4.366030201342282,1431.719970703125,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1438.449951171875,1451.25,1451.7371477399554,-0.004678633735756499
2023-10-10,65764.08,35.8346,100.22,4.366030201342282,1434.449951171875,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1431.719970703125,1452.550048828125,1446.4542759486608,0.0019067838156991979
2023-10-11,65764.08,35.8346,100.22,4.366030201342282,1455.989990234375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1434.449951171875,1438.449951171875,1444.529994419643,0.01501623604567226
2023-10-12,65764.08,35.8346,100.22,4.366030201342282,1450.75,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1455.989990234375,1431.719970703125,1445.0228445870537,-0.0035989191337307824
2023-10-13,65764.08,35.8346,100.22,4.366030201342282,1450.75,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1450.75,1434.449951171875,1444.951416015625,0.0
2023-10-16,65764.08,35.8346,100.22,4.366030201342282,1427.1099853515625,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1450.75,1455.989990234375,1441.3171212332588,-0.01629502991448384
2023-10-17,65764.08,35.8346,100.22,4.366030201342282,1433.4000244140625,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1427.1099853515625,1450.75,1440.595703125,0.004407536298577819
2023-10-18,65764.08,35.8346,100.22,4.366030201342282,1437.8499755859375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1433.4000244140625,1450.75,1441.4714181082588,0.003104472649701595
2023-10-19,65764.08,35.8346,100.22,4.366030201342282,1423.0400390625,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1437.8499755859375,1427.1099853515625,1439.8414306640625,-0.010300056873042251
2023-10-20,65764.08,35.8346,100.22,4.366030201342282,1399.3499755859375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1423.0400390625,1433.4000244140625,1431.75,-0.01664750311043217
2023-10-23,65764.08,35.8346,100.22,4.366030201342282,1399.3499755859375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1399.3499755859375,1437.8499755859375,1424.4071393694196,0.0
2023-10-24,65764.08,35.8346,100.22,4.366030201342282,1391.030029296875,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1399.3499755859375,1423.0400390625,1415.8757149832588,-0.005945579329130091
2023-10-25,65764.08,35.8346,100.22,4.366030201342282,1401.699951171875,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1391.030029296875,1399.3499755859375,1412.2457101004463,0.00767051871654667
2023-10-26,65764.08,35.8346,100.22,4.366030201342282,1371.219970703125,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1401.699951171875,1399.3499755859375,1403.3628452845983,-0.02174501072306345
2023-10-27,65764.08,35.8346,100.22,4.366030201342282,1388.22998046875,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1371.219970703125,1391.030029296875,1396.2742745535713,0.01240501898240498
2023-10-30,65764.08,35.8346,100.22,4.366030201342282,1395.8499755859375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1388.22998046875,1401.699951171875,1392.3899797712054,0.005489000543421829
2023-10-31,65764.08,35.8346,100.22,4.366030201342282,1381.8299560546875,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1395.8499755859375,1371.219970703125,1389.8871198381696,-0.010044073343458582
2023-11-01,65764.08,35.4643,99.7,3.87096644295302,1379.9599609375,65764.08,65764.08,65764.08,65764.08,0.0,35.8346,35.8346,35.7817,-0.010333588208044753,100.22,100.22,100.14571428571428,-0.005188585112751887,4.366030201342282,4.366030201342282,4.295306807286673,-0.11338990697706586,1381.8299560546875,1388.22998046875,1387.1171177455358,-0.001353274409049976
2023-11-02,65764.08,35.4643,99.7,3.87096644295302,1403.989990234375,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.8346,35.7288,0.0,99.7,100.22,100.07142857142857,0.0,3.87096644295302,4.366030201342282,4.2245834132310645,0.0,1379.9599609375,1395.8499755859375,1388.968540736607,0.017413569941949536
2023-11-03,65764.08,35.4643,99.7,3.87096644295302,1419.760009765625,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.8346,35.675900000000006,0.0,99.7,100.22,99.99714285714286,0.0,3.87096644295302,4.366030201342282,4.153860019175456,0.0,1403.989990234375,1381.8299560546875,1391.548549107143,0.011232287723516698
2023-11-06,65764.08,35.4643,99.7,3.87096644295302,1417.2099609375,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.623,0.0,99.7,99.7,99.92285714285713,0.0,3.87096644295302,3.87096644295302,4.083136625119847,0.0,1419.760009765625,1379.9599609375,1398.1185477120537,-0.0017961125898636743
2023-11-07,65764.08,35.4643,99.7,3.87096644295302,1408.300048828125,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.570100000000004,0.0,99.7,99.7,99.84857142857143,0.0,3.87096644295302,3.87096644295302,4.0124132310642375,0.0,1417.2099609375,1403.989990234375,1400.9857003348213,-0.006286938671727249
2023-11-08,65764.08,35.4643,99.7,3.87096644295302,1411.77001953125,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.5172,0.0,99.7,99.7,99.77428571428572,0.0,3.87096644295302,3.87096644295302,3.9416898370086284,0.0,1408.300048828125,1419.760009765625,1403.2599923270088,0.0024639427556736315
2023-11-09,65764.08,35.4643,99.7,3.87096644295302,1404.969970703125,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1411.77001953125,1417.2099609375,1406.565708705357,-0.004816683124056476
2023-11-10,65764.08,35.4643,99.7,3.87096644295302,1389.5699462890625,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1404.969970703125,1408.300048828125,1407.9385637555804,-0.01096110574260567
2023-11-13,65764.08,35.4643,99.7,3.87096644295302,1387.1300048828125,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1389.5699462890625,1411.77001953125,1405.529994419643,-0.0017558967886186494
2023-11-14,65764.08,35.4643,99.7,3.87096644295302,1386.0400390625,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1387.1300048828125,1404.969970703125,1400.712855747768,-0.000785770487608084
2023-11-15,65764.08,35.4643,99.7,3.87096644295302,1415.1700439453125,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1386.0400390625,1389.5699462890625,1400.4214390345983,0.021016712405015125
2023-11-16,65764.08,35.4643,99.7,3.87096644295302,1415.3399658203125,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1415.1700439453125,1387.1300048828125,1401.4271414620537,0.00012007170143757406
2023-11-17,65764.08,35.4643,99.7,3.87096644295302,1415.780029296875,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1415.3399658203125,1386.0400390625,1402.0,0.0003109242211694063
2023-11-20,65764.08,35.4643,99.7,3.87096644295302,1419.43994140625,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1415.780029296875,1415.1700439453125,1404.067138671875,0.0025850852771194255
2023-11-21,65764.08,35.4643,99.7,3.87096644295302,1423.6099853515625,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1419.43994140625,1415.3399658203125,1408.9300013950892,0.0029378093596417187
2023-11-22,65764.08,35.4643,99.7,3.87096644295302,1414.1500244140625,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1423.6099853515625,1415.780029296875,1412.790004185268,-0.00664505098646373
2023-11-23,65764.08,35.4643,99.7,3.87096644295302,1406.6099853515625,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1414.1500244140625,1419.43994140625,1415.7285679408483,-0.005331852301614259
2023-11-24,65764.08,35.4643,99.7,3.87096644295302,1397.4300537109375,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1406.6099853515625,1423.6099853515625,1413.1942836216517,-0.006526280729004408
2023-11-27,65764.08,35.4643,99.7,3.87096644295302,1393.4200439453125,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1397.4300537109375,1414.1500244140625,1410.0628662109375,-0.0028695602724273517
2023-11-28,65764.08,35.4643,99.7,3.87096644295302,1401.4200439453125,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1393.4200439453125,1406.6099853515625,1408.011439732143,0.0057412695007235115
2023-11-29,65764.08,35.4643,99.7,3.87096644295302,1387.68994140625,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1401.4200439453125,1397.4300537109375,1403.4757254464287,-0.009797278552124311
2023-11-30,65764.08,35.4643,99.7,3.87096644295302,1380.1800537109375,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1387.68994140625,1393.4200439453125,1397.271449497768,-0.0054117908267765635
2023-12-01,65764.08,34.9726,99.24,3.655374149659864,1380.31005859375,65764.08,65764.08,65764.08,65764.08,0.0,35.4643,35.4643,35.39405714285714,-0.013864646983022366,99.7,99.7,99.63428571428571,-0.004613841524573781,3.87096644295302,3.87096644295302,3.8401675439111407,-0.05569469445689346,1380.1800537109375,1401.4200439453125,1392.4371686662946,9.419414696143491e-05
2023-12-04,65764.08,34.9726,99.24,3.655374149659864,1383.5400390625,65764.08,65764.08,65764.08,65764.08,0.0,34.9726,35.4643,35.323814285714285,0.0,99.24,99.7,99.56857142857143,0.0,3.655374149659864,3.87096644295302,3.8093686448692616,0.0,1380.31005859375,1387.68994140625,1389.1414620535713,0.002340039796595139
2023-12-05,65764.08,34.9726,99.24,3.655374149659864,1383.5400390625,65764.08,65764.08,65764.08,65764.08,0.0,34.9726,35.4643,35.253571428571426,0.0,99.24,99.7,99.50285714285714,0.0,3.655374149659864,3.87096644295302,3.778569745827382,0.0,1383.5400390625,1380.1800537109375,1387.1571742466517,0.0
2023-12-06,65764.08,34.9726,99.24,3.655374149659864,1389.550048828125,65764.08,65764.08,65764.08,65764.08,0.0,34.9726,34.9726,35.18332857142857,0.0,99.24,99.24,99.43714285714285,0.0,3.655374149659864,3.655374149659864,3.7477708467855027,0.0,1383.5400390625,1380.31005859375,1386.6043178013392,0.004343936276464788
